Entity,Code,Year,Population - Sex: all - Age: all - Variant: medium,Population - Sex: all - Age: all - Variant: medium
Somalia,SOM,2059,43179016,44047066
Somalia,SOM,2060,43912900,44852920
Somalia,SOM,2061,44641492,45622307
Somalia,SOM,2062,45364664,46352100
Somalia,SOM,2063,46084964,47079493
Somalia,SOM,2064,46800924,47817865
Somalia,SOM,2065,47512000,48561648
Somalia,SOM,2066,48217100,49283344
Somalia,SOM,2067,48916616,49980521
Somalia,SOM,2068,49608090,50661329
Somalia,SOM,2069,50290950,51337409
Somalia,SOM,2070,50967024,52028355
Somalia,SOM,2071,51636344,52719071
Somalia,SOM,2072,52299012,53391392
Somalia,SOM,2073,52953820,54055707
Somalia,SOM,2074,53600464,54721030
Somalia,SOM,2075,54239544,55346360
Somalia,SOM,2076,54866624,55939208
Somalia,SOM,2077,55479984,56553615
Somalia,SOM,2078,56084972,57175649
Somalia,SOM,2079,56681412,57789234
Somalia,SOM,2080,57264684,58378680
Somalia,SOM,2081,57833984,58912963
Somalia,SOM,2082,58393788,59446285
Somalia,SOM,2083,58945290,60002125
Somalia,SOM,2084,59486370,60548572
Somalia,SOM,2085,60016252,61103035
Somalia,SOM,2086,60530016,61650279
Somalia,SOM,2087,61029628,62150138
Somalia,SOM,2088,61521696,62610060
Somalia,SOM,2089,62000720,63051767
Somalia,SOM,2090,62464710,63508873
Somalia,SOM,2091,62916332,63981473
Somalia,SOM,2092,63353508,64427624
Somalia,SOM,2093,63775870,64848118
Somalia,SOM,2094,64184960,65253642
Somalia,SOM,2095,64578670,65643453
Somalia,SOM,2096,64955976,66025180
Somalia,SOM,2097,65317940,66383625
Somalia,SOM,2098,65668556,66716886
Somalia,SOM,2099,66008750,67052054
Somalia,SOM,2100,66335736,67364022
South Africa,ZAF,2022,59893884,
South Africa,ZAF,2023,60414496,
South Africa,ZAF,2024,61020220,64007186
South Africa,ZAF,2025,61673084,64747317
South Africa,ZAF,2026,62305040,65453087
South Africa,ZAF,2027,62918916,66143020
South Africa,ZAF,2028,63514504,66830386
South Africa,ZAF,2029,64093724,67506849
South Africa,ZAF,2030,64659284,68161358
South Africa,ZAF,2031,65211524,68798577
South Africa,ZAF,2032,65752920,69426442
South Africa,ZAF,2033,66284188,70040485
South Africa,ZAF,2034,66804170,70641572
South Africa,ZAF,2035,67314130,71234751
South Africa,ZAF,2036,67815940,71816373
South Africa,ZAF,2037,68308250,72387810
South Africa,ZAF,2038,68788500,72949609
South Africa,ZAF,2039,69256824,73496154
South Africa,ZAF,2040,69713940,74035617
South Africa,ZAF,2041,70160660,74575447
South Africa,ZAF,2042,70595120,75111901
South Africa,ZAF,2043,71016170,75641515
South Africa,ZAF,2044,71423670,76164464
South Africa,ZAF,2045,71816210,76681451
South Africa,ZAF,2046,72192160,77199545
South Africa,ZAF,2047,72551384,77716653
South Africa,ZAF,2048,72894216,78215325
South Africa,ZAF,2049,73220860,78699586
South Africa,ZAF,2050,73529760,79177330
South Africa,ZAF,2051,73819250,79652211
South Africa,ZAF,2052,74089700,80115434
South Africa,ZAF,2053,74342980,80557028
South Africa,ZAF,2054,74580110,80994208
South Africa,ZAF,2055,74799060,81427428
South Africa,ZAF,2056,75001120,81844864
South Africa,ZAF,2057,75188800,82252527
South Africa,ZAF,2058,75362120,82658553
South Africa,ZAF,2059,75520300,83056840
South Africa,ZAF,2060,75663190,83443510
South Africa,ZAF,2061,75793040,83818406
South Africa,ZAF,2062,75912776,84187511
South Africa,ZAF,2063,76022456,84556163
South Africa,ZAF,2064,76121000,84918441
South Africa,ZAF,2065,76208040,85261582
South Africa,ZAF,2066,76283736,85591615
South Africa,ZAF,2067,76351940,85916406
South Africa,ZAF,2068,76412770,86231082
South Africa,ZAF,2069,76462110,86539588
South Africa,ZAF,2070,76502160,86857021
South Africa,ZAF,2071,76536240,87183492
South Africa,ZAF,2072,76563060,87486527
South Africa,ZAF,2073,76578860,87766050
South Africa,ZAF,2074,76584110,88046047
South Africa,ZAF,2075,76579880,88323148
South Africa,ZAF,2076,76567384,88589552
South Africa,ZAF,2077,76548376,88858010
South Africa,ZAF,2078,76522770,89132770
South Africa,ZAF,2079,76488410,89403957
South Africa,ZAF,2080,76445384,89674089
South Africa,ZAF,2081,76396510,89944241
South Africa,ZAF,2082,76341010,90208632
South Africa,ZAF,2083,76280820,90469063
South Africa,ZAF,2084,76216710,90721515
South Africa,ZAF,2085,76146536,90957531
South Africa,ZAF,2086,76071990,91196452
South Africa,ZAF,2087,75994770,91444347
South Africa,ZAF,2088,75913624,91687470
South Africa,ZAF,2089,75827384,91926608
South Africa,ZAF,2090,75736560,92160720
South Africa,ZAF,2091,75640984,92399709
South Africa,ZAF,2092,75538820,92635387
South Africa,ZAF,2093,75431330,92860588
South Africa,ZAF,2094,75319870,93085408
South Africa,ZAF,2095,75203790,93300487
South Africa,ZAF,2096,75084184,93502148
South Africa,ZAF,2097,74959940,93695462
South Africa,ZAF,2098,74830456,93893511
South Africa,ZAF,2099,74697590,94101365
South Africa,ZAF,2100,74559590,94314443
South Korea,KOR,2022,51815810,
South Korea,KOR,2023,51784060,
South Korea,KOR,2024,51741964,51717587
South Korea,KOR,2025,51690480,51667035
South Korea,KOR,2026,51630824,51600389
South Korea,KOR,2027,51561760,51518849
South Korea,KOR,2028,51482236,51423419
South Korea,KOR,2029,51392496,51314014
South Korea,KOR,2030,51290216,51188576
South Korea,KOR,2031,51173196,51048174
South Korea,KOR,2032,51040356,50891288
South Korea,KOR,2033,50890480,50714300
South Korea,KOR,2034,50721730,50516805
South Korea,KOR,2035,50532576,50300722
South Korea,KOR,2036,50324124,50066540
South Korea,KOR,2037,50097852,49813421
South Korea,KOR,2038,49854460,49541161
South Korea,KOR,2039,49594896,49251887
South Korea,KOR,2040,49319976,48948681
South Korea,KOR,2041,49030290,48630424
South Korea,KOR,2042,48727532,48299737
South Korea,KOR,2043,48412170,47959039
South Korea,KOR,2044,48082604,47603368
South Korea,KOR,2045,47738576,47232951
South Korea,KOR,2046,47379600,46850901
South Korea,KOR,2047,47004130,46452063
South Korea,KOR,2048,46610890,46033796
South Korea,KOR,2049,46199540,45597288
South Korea,KOR,2050,45770870,45143132
South Korea,KOR,2051,45326216,44671148
South Korea,KOR,2052,44867508,44178838
South Korea,KOR,2053,44395470,43672040
South Korea,KOR,2054,43911280,43157454
South Korea,KOR,2055,43417500,42632674
South Korea,KOR,2056,42916240,42095101
South Korea,KOR,2057,42410036,41545087
South Korea,KOR,2058,41900604,40984536
South Korea,KOR,2059,41388860,40421036
South Korea,KOR,2060,40877010,39857222
South Korea,KOR,2061,40367310,39296689
South Korea,KOR,2062,39860016,38739040
South Korea,KOR,2063,39355370,38183169
South Korea,KOR,2064,38853436,37632827
South Korea,KOR,2065,38354344,37088069
South Korea,KOR,2066,37858376,36550312
South Korea,KOR,2067,37365876,36018521
South Korea,KOR,2068,36877696,35493426
South Korea,KOR,2069,36394144,34971810
South Korea,KOR,2070,35914652,34452992
South Korea,KOR,2071,35439360,33941700
South Korea,KOR,2072,34969596,33438139
South Korea,KOR,2073,34505456,32943028
South Korea,KOR,2074,34046970,32455483
South Korea,KOR,2075,33594164,31974835
South Korea,KOR,2076,33146630,31501192
South Korea,KOR,2077,32704324,31033647
South Korea,KOR,2078,32267388,30572953
South Korea,KOR,2079,31835480,30119417
South Korea,KOR,2080,31408270,29671504
South Korea,KOR,2081,30986288,29227156
South Korea,KOR,2082,30569734,28788342
South Korea,KOR,2083,30157774,28355706
South Korea,KOR,2084,29750352,27928598
South Korea,KOR,2085,29347264,27505920
South Korea,KOR,2086,28948532,27086568
South Korea,KOR,2087,28554468,26670753
South Korea,KOR,2088,28164878,26258924
South Korea,KOR,2089,27780460,25851777
South Korea,KOR,2090,27402408,25449092
South Korea,KOR,2091,27031192,25051891
South Korea,KOR,2092,26667490,24660826
South Korea,KOR,2093,26312680,24277122
South Korea,KOR,2094,25967032,23902069
South Korea,KOR,2095,25631308,23535539
South Korea,KOR,2096,25305888,23179093
South Korea,KOR,2097,24990384,22833458
South Korea,KOR,2098,24684888,22496480
South Korea,KOR,2099,24389152,22168453
South Korea,KOR,2100,24102932,21848796
South Sudan,SSD,2022,10913172,
South Sudan,SSD,2023,11088797,
South Sudan,SSD,2024,11277099,11943411
South Sudan,SSD,2025,11473441,12188798
South Sudan,SSD,2026,11676690,12436040
South Sudan,SSD,2027,11887259,12687306
South Sudan,SSD,2028,12105964,12941507
South Sudan,SSD,2029,12333244,13198084
South Sudan,SSD,2030,12570400,13457451
South Sudan,SSD,2031,12816418,13725418
South Sudan,SSD,2032,13069568,13996347
South Sudan,SSD,2033,13327398,14261765
South Sudan,SSD,2034,13588258,14527553
South Sudan,SSD,2035,13851001,14798607
South Sudan,SSD,2036,14112523,15070104
South Sudan,SSD,2037,14371523,15335705
South Sudan,SSD,2038,14628916,15595973
South Sudan,SSD,2039,14883669,15850702
South Sudan,SSD,2040,15134635,16101476
South Sudan,SSD,2041,15383053,16350153
South Sudan,SSD,2042,15628867,16593367
South Sudan,SSD,2043,15871469,16829215
South Sudan,SSD,2044,16110247,17060181
South Sudan,SSD,2045,16343903,17286418
South Sudan,SSD,2046,16573680,17509698
South Sudan,SSD,2047,16800490,17728337
South Sudan,SSD,2048,17023894,17938443
South Sudan,SSD,2049,17243956,18142899
South Sudan,SSD,2050,17460852,18341975
South Sudan,SSD,2051,17675284,18543008
South Sudan,SSD,2052,17886384,18754448
South Sudan,SSD,2053,18094510,18960804
South Sudan,SSD,2054,18300054,19160610
South Sudan,SSD,2055,18503072,19359463
South Sudan,SSD,2056,18704524,19552148
South Sudan,SSD,2057,18904692,19744936
South Sudan,SSD,2058,19103068,19933633
South Sudan,SSD,2059,19299676,20122599
South Sudan,SSD,2060,19495210,20307634
South Sudan,SSD,2061,19690194,20482895
South Sudan,SSD,2062,19884340,20659138
South Sudan,SSD,2063,20076184,20835764
South Sudan,SSD,2064,20265494,21010103
South Sudan,SSD,2065,20452752,21185707
South Sudan,SSD,2066,20637434,21356306
South Sudan,SSD,2067,20818876,21521046
South Sudan,SSD,2068,20996658,21690006
South Sudan,SSD,2069,21170584,21849269
South Sudan,SSD,2070,21339916,21989966
South Sudan,SSD,2071,21503012,22132133
South Sudan,SSD,2072,21658462,22278432
South Sudan,SSD,2073,21807906,22420565
South Sudan,SSD,2074,21952432,22561551
South Sudan,SSD,2075,22090436,22690776
South Sudan,SSD,2076,22221360,22798639
South Sudan,SSD,2077,22344860,22902422
South Sudan,SSD,2078,22461736,23005186
South Sudan,SSD,2079,22572754,23101523
South Sudan,SSD,2080,22677390,23186731
South Sudan,SSD,2081,22775236,23260640
South Sudan,SSD,2082,22866698,23335459
South Sudan,SSD,2083,22952512,23407699
South Sudan,SSD,2084,23032838,23477733
South Sudan,SSD,2085,23107008,23535228
South Sudan,SSD,2086,23175092,23583757
South Sudan,SSD,2087,23237802,23627725
South Sudan,SSD,2088,23295788,23667430
South Sudan,SSD,2089,23349450,23710152
South Sudan,SSD,2090,23398670,23741233
South Sudan,SSD,2091,23443252,23761300
South Sudan,SSD,2092,23483976,23780451
South Sudan,SSD,2093,23521856,23794666
South Sudan,SSD,2094,23556916,23798288
South Sudan,SSD,2095,23589526,23801615
South Sudan,SSD,2096,23619766,23810974
South Sudan,SSD,2097,23647708,23815418
South Sudan,SSD,2098,23673712,23823438
South Sudan,SSD,2099,23697860,23835047
South Sudan,SSD,2100,23720026,23840777
Spain,ESP,2022,47558630,
Spain,ESP,2023,47519628,
Spain,ESP,2024,47473380,47910532
Spain,ESP,2025,47420024,47889959
Spain,ESP,2026,47360680,47850792
Spain,ESP,2027,47296156,47802270
Spain,ESP,2028,47226700,47748559
Spain,ESP,2029,47153708,47685769
Spain,ESP,2030,47076572,47610524
Spain,ESP,2031,46995540,47523493
Spain,ESP,2032,46911384,47433517
Spain,ESP,2033,46822916,47344052
Spain,ESP,2034,46728908,47252138
Spain,ESP,2035,46629610,47154199
Spain,ESP,2036,46525090,47049468
Spain,ESP,2037,46414916,46940800
Spain,ESP,2038,46299436,46830194
Spain,ESP,2039,46177350,46714653
Spain,ESP,2040,46047876,46591675
Spain,ESP,2041,45910264,46463102
Spain,ESP,2042,45763464,46327608
Spain,ESP,2043,45607780,46187925
Spain,ESP,2044,45443428,46041018
Spain,ESP,2045,45269676,45879959
Spain,ESP,2046,45084984,45708978
Spain,ESP,2047,44887980,45529631
Spain,ESP,2048,44678170,45342103
Spain,ESP,2049,44455244,45140660
Spain,ESP,2050,44219572,44928560
Spain,ESP,2051,43971380,44712279
Spain,ESP,2052,43710564,44480746
Spain,ESP,2053,43437850,44229856
Spain,ESP,2054,43153590,43969187
Spain,ESP,2055,42858210,43702730
Spain,ESP,2056,42552810,43418718
Spain,ESP,2057,42238860,43121617
Spain,ESP,2058,41917660,42824438
Spain,ESP,2059,41590160,42521111
Spain,ESP,2060,41256870,42210838
Spain,ESP,2061,40919292,41892756
Spain,ESP,2062,40578300,41566219
Spain,ESP,2063,40235560,41240293
Spain,ESP,2064,39892384,40914103
Spain,ESP,2065,39548430,40590373
Spain,ESP,2066,39204850,40271846
Spain,ESP,2067,38863156,39956628
Spain,ESP,2068,38524228,39644113
Spain,ESP,2069,38188788,39337025
Spain,ESP,2070,37858084,39035767
Spain,ESP,2071,37533896,38741025
Spain,ESP,2072,37217280,38453579
Spain,ESP,2073,36907532,38173651
Spain,ESP,2074,36605670,37903809
Spain,ESP,2075,36313456,37644623
Spain,ESP,2076,36031256,37397883
Spain,ESP,2077,35759090,37163389
Spain,ESP,2078,35496452,36942007
Spain,ESP,2079,35243316,36729333
Spain,ESP,2080,34998696,36524530
Spain,ESP,2081,34761800,36327921
Spain,ESP,2082,34532210,36139443
Spain,ESP,2083,34308904,35956989
Spain,ESP,2084,34091150,35778726
Spain,ESP,2085,33877250,35605146
Spain,ESP,2086,33667230,35436927
Spain,ESP,2087,33460950,35273599
Spain,ESP,2088,33256942,35109156
Spain,ESP,2089,33055162,34941500
Spain,ESP,2090,32855480,34774236
Spain,ESP,2091,32656638,34611807
Spain,ESP,2092,32458240,34453464
Spain,ESP,2093,32260884,34295240
Spain,ESP,2094,32064226,34136021
Spain,ESP,2095,31867648,33974157
Spain,ESP,2096,31671216,33811184
Spain,ESP,2097,31474044,33645999
Spain,ESP,2098,31276178,33475729
Spain,ESP,2099,31078356,33302990
Spain,ESP,2100,30880752,33127483
Sri Lanka,LKA,2022,21832150,
Sri Lanka,LKA,2023,21893584,
Sri Lanka,LKA,2024,21949270,23103559
Sri Lanka,LKA,2025,22000244,23229473
Sri Lanka,LKA,2026,22046386,23348314
Sri Lanka,LKA,2027,22087512,23461563
Sri Lanka,LKA,2028,22124290,23569174
Sri Lanka,LKA,2029,22157452,23670632
Sri Lanka,LKA,2030,22186972,23767958
Sri Lanka,LKA,2031,22212440,23861633
Sri Lanka,LKA,2032,22234276,23951252
Sri Lanka,LKA,2033,22252906,24037617
Sri Lanka,LKA,2034,22268030,24119297
Sri Lanka,LKA,2035,22278746,24196478
Sri Lanka,LKA,2036,22285240,24269519
Sri Lanka,LKA,2037,22287568,24339993
Sri Lanka,LKA,2038,22285266,24407043
Sri Lanka,LKA,2039,22277490,24469401
Sri Lanka,LKA,2040,22263892,24526699
Sri Lanka,LKA,2041,22244998,24578643
Sri Lanka,LKA,2042,22220532,24625363
Sri Lanka,LKA,2043,22190610,24666658
Sri Lanka,LKA,2044,22154592,24702864
Sri Lanka,LKA,2045,22112326,24736436
Sri Lanka,LKA,2046,22064176,24765738
Sri Lanka,LKA,2047,22009918,24786707
Sri Lanka,LKA,2048,21950182,24800753
Sri Lanka,LKA,2049,21885412,24809172
Sri Lanka,LKA,2050,21814986,24813695
Sri Lanka,LKA,2051,21739204,24814756
Sri Lanka,LKA,2052,21659000,24812223
Sri Lanka,LKA,2053,21574574,24804889
Sri Lanka,LKA,2054,21486266,24794934
Sri Lanka,LKA,2055,21394266,24784169
Sri Lanka,LKA,2056,21298668,24767424
Sri Lanka,LKA,2057,21200044,24744903
Sri Lanka,LKA,2058,21099208,24719443
Sri Lanka,LKA,2059,20995896,24691032
Sri Lanka,LKA,2060,20889748,24659367
Sri Lanka,LKA,2061,20781240,24625470
Sri Lanka,LKA,2062,20670564,24588820
Sri Lanka,LKA,2063,20557582,24547758
Sri Lanka,LKA,2064,20441968,24502403
Sri Lanka,LKA,2065,20323834,24451442
Sri Lanka,LKA,2066,20203018,24398192
Sri Lanka,LKA,2067,20079332,24343069
Sri Lanka,LKA,2068,19953218,24286153
Sri Lanka,LKA,2069,19824956,24229900
Sri Lanka,LKA,2070,19694114,24171316
Sri Lanka,LKA,2071,19560336,24109923
Sri Lanka,LKA,2072,19424032,24046762
Sri Lanka,LKA,2073,19285394,23979897
Sri Lanka,LKA,2074,19144098,23907574
Sri Lanka,LKA,2075,18999946,23833457
Sri Lanka,LKA,2076,18853176,23758774
Sri Lanka,LKA,2077,18703876,23681152
Sri Lanka,LKA,2078,18551934,23600428
Sri Lanka,LKA,2079,18397628,23514637
Sri Lanka,LKA,2080,18241136,23424960
Sri Lanka,LKA,2081,18082312,23333074
Sri Lanka,LKA,2082,17921140,23239507
Sri Lanka,LKA,2083,17757730,23144158
Sri Lanka,LKA,2084,17592496,23046220
Sri Lanka,LKA,2085,17425402,22944818
Sri Lanka,LKA,2086,17256396,22840246
Sri Lanka,LKA,2087,17085468,22734995
Sri Lanka,LKA,2088,16912544,22628781
Sri Lanka,LKA,2089,16737442,22520550
Sri Lanka,LKA,2090,16560059,22409400
Sri Lanka,LKA,2091,16380625,22297750
Sri Lanka,LKA,2092,16199408,22186409
Sri Lanka,LKA,2093,16016532,22073383
Sri Lanka,LKA,2094,15831889,21959069
Sri Lanka,LKA,2095,15645480,21843298
Sri Lanka,LKA,2096,15457666,21725825
Sri Lanka,LKA,2097,15268594,21607575
Sri Lanka,LKA,2098,15078386,21488020
Sri Lanka,LKA,2099,14887086,21368140
Sri Lanka,LKA,2100,14694777,21249407
Sudan,SDN,2022,46874200,
Sudan,SDN,2023,48109004,
Sudan,SDN,2024,49358230,50448962
Sudan,SDN,2025,50614636,51662150
Sudan,SDN,2026,51878828,53282717
Sudan,SDN,2027,53150424,54724213
Sudan,SDN,2028,54427196,55993832
Sudan,SDN,2029,55708984,57275441
Sudan,SDN,2030,56997104,58571623
Sudan,SDN,2031,58292760,59872935
Sudan,SDN,2032,59596372,61179475
Sudan,SDN,2033,60911390,62497203
Sudan,SDN,2034,62238170,63822355
Sudan,SDN,2035,63574236,65148316
Sudan,SDN,2036,64917692,66470017
Sudan,SDN,2037,66271200,67791239
Sudan,SDN,2038,67632930,69107710
Sudan,SDN,2039,69000690,70416630
Sudan,SDN,2040,70376380,71730603
Sudan,SDN,2041,71759100,73056212
Sudan,SDN,2042,73151830,74387561
Sudan,SDN,2043,74552880,75723666
Sudan,SDN,2044,75955420,77066452
Sudan,SDN,2045,77363660,78415203
Sudan,SDN,2046,78780860,79767269
Sudan,SDN,2047,80204856,81115240
Sudan,SDN,2048,81634340,82463200
Sudan,SDN,2049,83064250,83828354
Sudan,SDN,2050,84494280,85206382
Sudan,SDN,2051,85921700,86579065
Sudan,SDN,2052,87346130,87948536
Sudan,SDN,2053,88764744,89312188
Sudan,SDN,2054,90172230,90675078
Sudan,SDN,2055,91574080,92037875
Sudan,SDN,2056,92969070,93382431
Sudan,SDN,2057,94352290,94710348
Sudan,SDN,2058,95722900,96030151
Sudan,SDN,2059,97084410,97334648
Sudan,SDN,2060,98440370,98627441
Sudan,SDN,2061,99786230,99911416
Sudan,SDN,2062,101118200,101188860
Sudan,SDN,2063,102437336,102453589
Sudan,SDN,2064,103746456,103694990
Sudan,SDN,2065,105050180,104912026
Sudan,SDN,2066,106346690,106120309
Sudan,SDN,2067,107635850,107327492
Sudan,SDN,2068,108920536,108500284
Sudan,SDN,2069,110195896,109646934
Sudan,SDN,2070,111456580,110783065
Sudan,SDN,2071,112709400,111909749
Sudan,SDN,2072,113956040,113032701
Sudan,SDN,2073,115188990,114137403
Sudan,SDN,2074,116404220,115223066
Sudan,SDN,2075,117605976,116288197
Sudan,SDN,2076,118797496,117323936
Sudan,SDN,2077,119969944,118343024
Sudan,SDN,2078,121118904,119357995
Sudan,SDN,2079,122248580,120351194
Sudan,SDN,2080,123364470,121318088
Sudan,SDN,2081,124469470,122265937
Sudan,SDN,2082,125563130,123204356
Sudan,SDN,2083,126639020,124144979
Sudan,SDN,2084,127694376,125083371
Sudan,SDN,2085,128728390,126001734
Sudan,SDN,2086,129741220,126896238
Sudan,SDN,2087,130736984,127774771
Sudan,SDN,2088,131716240,128626452
Sudan,SDN,2089,132678720,129448913
Sudan,SDN,2090,133624000,130241604
Sudan,SDN,2091,134548000,131002818
Sudan,SDN,2092,135450500,131753192
Sudan,SDN,2093,136335230,132484574
Sudan,SDN,2094,137201170,133162560
Sudan,SDN,2095,138046260,133817380
Sudan,SDN,2096,138874500,134465728
Sudan,SDN,2097,139686800,135099799
Sudan,SDN,2098,140479250,135721792
Sudan,SDN,2099,141248860,136314740
Sudan,SDN,2100,141996160,136890755
Suriname,SUR,2022,618046,
Suriname,SUR,2023,623243,
Suriname,SUR,2024,628791,634438
Suriname,SUR,2025,634232,639859
Suriname,SUR,2026,639535,645265
Suriname,SUR,2027,644702,650572
Suriname,SUR,2028,649748,655791
Suriname,SUR,2029,654678,660801
Suriname,SUR,2030,659518,665658
Suriname,SUR,2031,664205,670428
Suriname,SUR,2032,668766,675078
Suriname,SUR,2033,673193,679581
Suriname,SUR,2034,677462,683918
Suriname,SUR,2035,681593,688197
Suriname,SUR,2036,685566,692350
Suriname,SUR,2037,689379,696221
Suriname,SUR,2038,693020,699916
Suriname,SUR,2039,696515,703574
